player_age,player_height,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,player_positions,strengths,weaknesses,player_style,BootsName
25,182,30,1715,4,1,2,0,0.9304785642849221,83.32015121309774,0.4969774011927205,0,6.539269524762011,1.181108341667591,0.4695214357150779,0.611586905952513,0.011586905952512973,0.7476071785753892,0.876826188094974,0.16952143571507783,0,0.7420654702374352,0.6811083416675908,0.1,1.0073047523798964,1.1957178464273832,21.641814557172957,0.3652392821424611,0.5549119309552855,0.08841309404748704,"['Attacking Midfielder', 'Forward']",['Tackling'],"['Finishing', 'Aerial Duels']","['Likes to do layoffs', 'Likes to play short passes', 'Likes to tackle', 'Commits fouls often']",Future Ultimate
32,176,16,482,3,1,1,0,0.6452413703502373,88.59882753692631,0.04106897223732192,0,6.307679308328804,0.14106897223732195,0.02737931482488129,0.20951725929952514,0.0,0.2,0.3,0.0,0,0.5,0.6,0.013689657412440645,0.4505862315368472,0.5368965741244065,16.24524137035024,0.013689657412440645,0.6452413703502373,0.1,"['Defender', 'Midfielder', 'Forward']","['Key passes', 'Taking set-pieces', 'Crossing', 'Passing', 'Through balls', 'Finishing', 'Holding on to the ball']",['Aerial Duels'],"['Likes to do layoffs', 'Likes to cross', 'Does not dive into tackles']",Future Ultimate
28,184,38,2859,9,1,8,0,1.2143720604896862,72.0630868877929,1.5130105619517327,3,6.876232981268275,1.895915504386139,0.8479577521930695,0.9246596253655116,0.12465962536551159,2.2829049424344063,0.7493192507310231,0.2246596253655116,0,0.6753403746344884,1.0739788760965348,0.288350936586221,0.7636913112207094,1.376701873172442,22.13373834338573,0.2869894380482674,1.0726173775585812,0.07534037463448842,"['Midfielder', 'Forward']","['Dribbling', 'Long shots', 'Finishing']","['Aerial Duels', 'Tackling']","['Likes to dribble', 'Gets fouled often']",Future Ultimate
35,179,17,496,2,0,1,0,0.4985388149115895,86.20365296272102,0.23382039502947016,0,6.306106545716109,0.46617960497052985,0.23308980248526492,0.7014611850884105,0.0,0.1669101975147351,0.3,0.0,0,0.7316286173968545,0.6992694074557948,0.1,1.2014611850884105,1.1352815801178806,16.42943683976424,0.2985388149115895,0.43235920994105964,0.1,"['Defender', 'Midfielder', 'Forward']","['Key passes', 'Taking set-pieces', 'Crossing', 'Passing', 'Through balls', 'Finishing', 'Holding on to the ball']",['Aerial Duels'],"['Likes to do layoffs', 'Likes to cross', 'Does not dive into tackles']",Future Ultimate
31,177,15,511,0,0,2,0,0.8618649898283859,85.29533752542903,0.11271167005720473,0,6.445381579434215,0.5872883299427952,0.2936441649713976,0.3381350101716142,0.0,0.10635583502860237,0.3,0.0,0,1.1555091547997833,0.8809324949141929,0.1,0.8381350101716142,0.6508466802288189,17.398306639542362,0.6618649898283858,0.6745766598855905,0.1,['Defender'],"['Tackling', 'Ball interception']","['Aerial Duels', 'Passing']","['Likes to tackle', 'Commits fouls often']",Future Ultimate
27,189,32,2354,1,0,3,0,0.6310982321715662,90.43410606970602,2.2487858573725297,1,6.8506705303485305,1.4067053034853014,1.0689017678284338,0.879884089544096,0.6,5.9201159104559045,0.2621964643431325,1.1932946965146987,1,0.23109823217156622,0.6865893930293974,0.0,0.09329469651469866,0.4554911608578311,60.722544195710846,0.031098232171566223,1.8176876252009635,0.0,['Midfielder'],"['Taking set-pieces', 'Long shots', 'Direct free-kicks']","['Aerial Duels', 'Discipline']","['Likes to play long balls', 'Likes to shoot from distance', 'Plays the ball off the ground often', 'Gets fouled often']",Future Ultimate
32,189,45,3073,17,4,4,0,1.619560027135807,66.69290799978904,2.3943767051090603,3,6.806919338308231,0.3374083389866265,0.0,0.8772616813652289,0.0,0.6325183322026747,0.16748166779732532,0.0674816677973253,0,0.36992667118930117,0.6073350101759276,0.2699266711893012,0.7422983457705783,1.4171150237438312,16.86870310494029,0.0,1.6933982779310608,0.0,"['Attacking Midfielder', 'Forward']","['Aerial Duels', 'Dribbling']","['Crossing', 'Holding on to the ball']","['Likes to cut inside', 'Indirect set-piece threat', 'Commits fouls often']",Future Ultimate
31,188,43,3018,7,4,4,0,0.6489451719886461,78.62338226097289,1.0193389936505821,2,6.628973281531252,0.13519691083096796,0.0,0.3515119681605168,0.0,0.6729606178338063,0.1270393821661936,0.0270393821661936,0,0.20815752866477438,0.24335443949574231,0.1081575286647744,0.29743320382812954,0.5678270254900655,25.038044802428892,0.0,3.675070273856514,0.0,"['Attacking Midfielder', 'Forward']","['Key passes', 'Through balls', 'Dribbling', 'Long shots']",[],"['Likes to do layoffs', 'Gets fouled often', 'Counter attack threat', 'Likes to dribble', 'Does not dive into tackles']",Future Ultimate
29,186,32,2322,1,1,1,0,0.7,81.39080747056485,1.142350574476446,1,6.6004793103121235,0.9449770114579148,0.5537097700513509,0.8624425286447869,0.2812212643223934,2.9410373559857113,0.4,0.6986867815092656,0,0.7462902299486491,0.46244252864478697,0.12751149427104264,0.17248850572895738,0.6087327585934361,39.49074137653048,0.6738017242196918,1.4711752872382229,0.0,"['Midfielder', 'Forward']",['Passing'],[],"['Likes to play short passes', 'Likes to dribble', 'Likes to do layoffs']",Future Ultimate
31,188,43,2997,2,4,4,0,0.2706894178168162,83.27277590600163,0.48347667524048976,1,6.5596263932664165,0.05639362871183673,0.0,0.14662343465077554,0.0,0.6887212742576326,0.11127872574236736,0.011278725742367351,0,0.14511490296946938,0.10150853168130614,0.045114902969469406,0.12406598316604078,0.23685324058971435,28.221697400041798,0.0,4.447342438624,0.0,['Midfielder'],"['Tackling', 'Direct free-kicks', 'Concentration', 'Ball interception']",[],"['Likes to shoot from distance', 'Likes to tackle', 'Commits fouls often']",Future Ultimate
31,183,11,710,0,0,1,0,0.09444298503238986,81.08604178903852,0.4249934326457544,0,6.548332895509716,0.7555438802591189,0.37777194012955945,0.4722149251619493,0.04722149251619493,1.0666579101943392,0.3361074625809747,0.09444298503238986,0,0.14166447754858477,0.14166447754858477,0.0,0.04722149251619493,0.23610746258097465,31.430550447613367,0.09444298503238986,3.7222543292874226,0.0,['Goalkeeper'],['Long passing'],"['Catching crosses', 'Discipline']",['Comes off his line often'],Future Ultimate
31,185,14,625,0,0,1,0,0.27608115081233964,88.16641755915938,0.8521623016246793,0,6.168371597215681,0.9880405754061699,0.47608115081233965,0.6239188491876603,0.2641217262185095,2.0847303573110567,0.12391884918766034,0.4521623016246793,0,0.01195942459383017,0.17175654756298103,0.0,0.12391884918766034,0.48804057540616985,25.287773512773793,0.0,1.1043246032493585,0.0,['Defender'],['Tackling'],"['Discipline', 'Aerial Duels', 'Passing', 'Concentration']","['Likes to dribble', 'Indirect set-piece threat', 'Commits fouls often']",Future Ultimate
29,187,44,3385,0,0,5,0,0.28529791488919803,86.18555612735466,0.813244787222995,0,6.557423907449792,0.527946872333797,0.28529791488919803,0.42794687233379697,0.4992713510560965,2.0272182233898937,0.242648957444599,0.3566223936114975,0,0.28529791488919803,0.242648957444599,0.0,0.07132447872229951,0.1713244787222995,59.42833419103199,0.07132447872229951,4.077882319217431,0.0,['Defender'],"['Blocking the ball', 'Concentration']",[],['Likes to play short passes'],Future Ultimate
35,179,18,486,3,0,1,0,0.395685980553241,87.22627289304283,0.22823551458506922,0,6.25152934562448,0.3282355145850693,0.1521570097233795,0.708628038893518,0.0,0.2,0.3,0.0,0,0.5,0.6,0.07607850486168975,1.1368635534785871,1.1607850486168974,15.995685980553242,0.07607850486168975,0.395685980553241,0.1,"['Defender', 'Midfielder', 'Forward']","['Key passes', 'Taking set-pieces', 'Crossing', 'Passing', 'Through balls', 'Finishing', 'Holding on to the ball']",['Aerial Duels'],"['Likes to do layoffs', 'Likes to cross', 'Does not dive into tackles']",Future Ultimate
32,182,12,711,0,0,1,0,0.11225543951389926,81.9321333769102,0.5051494778125466,0,6.553676631854169,0.898043516111194,0.449021758055597,0.5612771975694962,0.05612771975694963,1.1735326370833956,0.38063859878474815,0.11225543951389926,0,0.16838315927084888,0.16838315927084888,0.0,0.05612771975694963,0.2806385987847481,31.492894038298648,0.11225543951389926,3.3303803306942164,0.0,['Goalkeeper'],['Long passing'],"['Catching crosses', 'Discipline']",['Comes off his line often'],Future Ultimate
28,186,32,2389,3,3,2,0,0.8977426660590708,89.94096195353198,1.6335474879272978,1,6.903516235808634,1.3625803079727365,0.9167737439636487,0.5541934359909122,0.4625803079727366,4.917416207745542,0.2916131280181756,0.870967179954561,1,0.5893557940772463,0.4770967179954561,0.022903282004543904,0.1145164100227195,0.4832262560363513,56.552891087018516,0.34354923006815863,1.6,0.04580656400908781,['Defender'],"['Aerial Duels', 'Concentration']",[],"['Plays the ball off the ground often', 'Likes to play long balls']",Future Ultimate
31,182,3,161,0,0,0,0,0.29627735781863446,67.50916003747167,0.19751823854575631,0,6.0382627669820295,0.19751823854575631,0.04937955963643908,0.29627735781863446,0.0,0.950620440363561,0.29627735781863446,0.0,0,0.19751823854575631,0.29627735781863446,0.0,0.04937955963643908,0.19751823854575631,23.259817944350285,0.14813867890931723,5.21018271526541,0.0,"['Defender', 'Midfielder']","['Through balls', 'Passing']",['Crossing'],"['Gets fouled often', 'Does not dive into tackles']",Future Ultimate
29,183,33,2862,0,1,9,0,0.6954534341236012,82.22735274310071,1.295453434123601,1,6.759771449242142,2.172720604741607,1.404546565876399,0.8431801511854018,0.1477267170618006,2.8818137364944048,0.6909068682472024,0.561366414690997,0,0.44318015118540177,0.9863603023708036,0.047726717061800594,0.3954534341236012,0.6863603023708036,41.25468103692066,0.19090686824720238,2.0704595464437947,0.05227328293819941,['Defender'],['Aerial Duels'],"['Passing', 'Tackling']","['Indirect set-piece threat', 'Likes to play short passes', 'Does not dive into tackles']",Future Ultimate
23,177,44,2638,7,5,9,0,1.2,87.37245898164144,0.7724589816414503,2,6.961449179632829,1.7586884724621754,0.9724589816414504,1.1717376944924351,0.05724589816414504,0.9007212871490152,0.7862294908207252,0.21449179632829007,0,0.9992787128509847,1.7137705091792748,0.042754101835854964,1.0289835926565802,1.0289835926565802,37.40144257429803,0.31377050917927485,1.6579671853131603,0.1,['Attacking Midfielder'],"['Key passes', 'Taking set-pieces', 'Dribbling', 'Passing', 'Through balls', 'Blocking the ball']","['Aerial Duels', 'Tackling']","['Gets fouled often', 'Likes to dribble', 'Likes to do layoffs', 'Does not dive into tackles']",Future Ultimate
29,185,33,2886,0,1,9,0,0.605083825348819,88.73396457488502,1.205083825348819,0,6.655846399151142,1.6305029520929144,1.494916174651181,0.7076257380232285,0.10254191267440953,2.520335301395276,0.510167650697638,0.7872904366279525,0,0.30762573802322857,0.7152514760464571,0.002541912674409519,0.305083825348819,0.4152514760464571,52.279773307444074,0.010167650697638076,2.477122785930314,0.09745808732559048,"['Defender', 'Midfielder']","['Ball interception', 'Aerial Duels', 'Concentration']",[],"['Likes to play short passes', 'Commits fouls often']",Future Ultimate
31,176,15,485,2,1,1,0,0.7215782853986609,88.50080172012478,0.010789142699330446,0,6.335104799779063,0.15394571349665223,0.032367428097991334,0.12157828539866089,0.0,0.18921085730066955,0.3,0.0,0,0.5755239988953131,0.6323674280979913,0.010789142699330446,0.3539457134966522,0.42157828539866093,16.429469712391967,0.07552399889531311,0.7,0.1,"['Midfielder', 'Forward']","['Dribbling', 'Passing', 'Holding on to the ball', 'Through balls', 'Defensive contribution']","['Finishing', 'Aerial Duels', 'Discipline']","['Gets fouled often', 'Likes to dribble', 'Likes to do layoffs', 'Likes to play short passes', 'Counter attack threat', 'Commits fouls often']",Future Ultimate
36,179,18,488,3,0,1,0,0.31885751141204055,86.6528562214699,0.2937141628626531,0,6.2372287127079495,0.4062858371373469,0.20314291856867345,0.8811424885879595,0.0,0.19685708143132657,0.3,0.0,0,0.5220004299807139,0.6094287557060203,0.1,1.3811424885879593,1.3748566514506124,15.950286697098775,0.11885751141204055,0.3125716742746937,0.1,"['Midfielder', 'Forward']","['Dribbling', 'Passing', 'Holding on to the ball', 'Through balls', 'Defensive contribution']","['Finishing', 'Aerial Duels', 'Discipline']","['Gets fouled often', 'Likes to dribble', 'Likes to do layoffs', 'Likes to play short passes', 'Counter attack threat', 'Commits fouls often']",Future Ultimate
26,184,35,2230,3,1,7,0,1.1817947943681097,79.55466706928583,0.5818462467582683,1,6.660902542423071,1.7182566580220484,0.5,1.4000514523901586,0.03635895887362196,0.7272820822527561,0.8818462467582683,0.16364104112637806,0,0.963641041126378,1.0636410411263781,0.13635895887362198,1.1090768766208658,1.4363589588736219,27.24600181178623,0.5909231233791341,1.4728208225275607,0.03635895887362196,"['Midfielder', 'Forward']","['Long shots', 'Holding on to the ball', 'Passing']","['Aerial Duels', 'Defensive contribution']",['Does not dive into tackles'],Future Ultimate
30,184,31,2315,2,1,3,0,0.794306794322898,79.19727636404502,0.38861358864579604,0,6.514009837350685,1.27153397161449,0.3628711962152653,0.9086627753992247,0.06856440189236734,1.3485152151389388,0.6200491867534287,0.2685644018923673,0,1.0,0.41435598107632665,0.16856440189236735,0.382920382968694,0.7829203829686939,29.374503541336612,0.905693205677102,1.377227177291592,0.0,['Defender'],"['Crossing', 'Concentration']","['Holding on to the ball', 'Passing', 'Tackling']","['Plays the ball off the ground often', 'Likes to cross', 'Does not dive into tackles', 'Commits fouls often']",Future Ultimate
32,186,61,4910,1,3,6,0,0.40685655293176226,82.34913002626583,0.6068565529317622,1,6.780342827646588,0.7628560367470542,0.2542853455823514,0.6102848293976433,0.05085706911647028,1.1051424146988216,0.30514241469882164,0.15257120734941082,0,0.6611418985141136,0.5068565529317622,0.0,0.20342827646588113,0.3559994838152919,51.89710008755276,0.10171413823294057,4.393143447068238,0.10171413823294057,['Goalkeeper'],"['Long passing', 'Shot stopping (Reflexes)', 'Penalty saving', 'Concentration', 'Saving long shots']",['Discipline'],['Comes off his line often'],Future Ultimate
32,187,60,5165,0,0,1,0,0.07394682085912563,75.10834335368598,0.2739468208591256,2,6.763697341042956,0.13865028911086053,0.04621676303695349,0.11092023128868833,0.009243352607390704,0.8554601156443442,0.055460115644344166,0.027730057822172083,0,0.12016358389607906,0.1739468208591256,0.0,0.036973410429562814,0.0647034682517349,27.761144512286606,0.018486705214781407,4.726053179140874,0.018486705214781407,['Defender'],"['Passing', 'Concentration']",[],['Likes to play short passes'],Future Ultimate
28,184,33,2303,2,0,7,0,0.9252123312553375,80.02634476461714,0.6504246625106751,1,6.575099087919158,1.9260616562766875,0.450141554170225,1.4759201021064627,0.024929222914887497,0.9994337833191,0.9254954395957876,0.2249292229148875,0,1.0,0.8507077708511251,0.1249292229148875,0.7756369937660126,1.1756369937660125,30.727194089638488,0.7747876687446624,1.9008493250213503,0.0,['Defender'],"['Crossing', 'Concentration']","['Holding on to the ball', 'Passing', 'Tackling']","['Plays the ball off the ground often', 'Likes to cross', 'Does not dive into tackles', 'Commits fouls often']",Future Ultimate
34,178,17,498,2,0,1,0,0.5462297538213778,86.08442561544656,0.21792341539287405,0,6.324388072298195,0.48207658460712594,0.24103829230356297,0.6537702461786221,0.0,0.15896170769643703,0.3,0.0,0,0.7872680461249408,0.7231148769106889,0.1,1.1537702461786221,1.071693661571496,16.556612676857007,0.34622975382137783,0.46415316921425187,0.1,"['Midfielder', 'Forward']","['Dribbling', 'Passing', 'Holding on to the ball', 'Through balls', 'Defensive contribution']","['Finishing', 'Aerial Duels', 'Discipline']","['Gets fouled often', 'Likes to dribble', 'Likes to do layoffs', 'Likes to play short passes', 'Counter attack threat', 'Commits fouls often']",Future Ultimate
27,188,24,1123,2,0,5,0,0.528885796980134,62.16437333054308,1.382216480105963,0,6.413334658437085,0.528885796980134,0.15111022770860974,1.208881821668878,0.0,1.117783519894037,0.2266653415629146,0.07555511385430487,0,0.3266653415629146,0.4777755692715243,0.528885796980134,0.528885796980134,1.0066613662516584,14.404540293615842,0.0,1.6644727133244883,0.0,['Forward'],['Through balls'],"['Finishing', 'Aerial Duels']","['Likes to do layoffs', 'Likes to dribble']",Future Ultimate
28,190,34,1586,7,0,3,0,1.2796825683117286,65.80378624890454,2.436485320074295,1,6.612208623732848,0.6372788992949735,0.26863944964748676,1.0627211007050266,0.0,0.608480733803351,0.26015871584413575,0.0,0,0.37712018345083775,0.8771201834508378,0.4627211007050265,1.016961467606702,1.9652834855659171,16.296099094321868,0.0,0.4974376151391092,0.045759633098324495,['Midfielder'],"['Blocking the ball', 'Tackling', 'Defensive contribution']","['Aerial Duels', 'Passing', 'Crossing', 'Finishing']","['Likes to play short passes', 'Commits fouls often']",Future Ultimate
32,180,35,2443,9,10,1,0,1.8076241082054483,81.7382683065821,0.38460401803424143,3,7.0053516522993,0.8923020090171208,0.3,0.40769799098287934,0.0076979909828793,0.676979909828793,0.5846040180342413,0.1153959819657586,0,1.8307180811540862,0.3769060270513621,0.1076979909828793,0.4692080360684828,1.0538120541027243,39.01473103696888,1.4615100450856036,1.5538120541027243,0.18460401803424142,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Taking set-pieces', 'Passing', 'Through balls', 'Holding on to the ball', 'Long shots']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross']",Future Ultimate
